,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word,class
19739,1.0,12.0,64.0,12.0,5.3,18.0,100.0,0.0,1
19740,2.5813399709956637,6.0,60.83732005800867,12.0,5.083732005800868,9.581339970995664,50.0,0.0,1
19741,3.0,5.541427589677493,100.5414275896775,20.541427589677493,4.8917144820645015,5.0,26.62428276903248,0.0,1
19742,1.0156505713666069,4.0,61.984349428633394,11.0,5.599217471431669,6.0,36.0,0.0,1
19743,2.0,11.0,68.06302650050871,11.0,6.206302650050872,15.936973499491282,100.0,0.0,1
19744,1.0,6.0,36.81379620594414,6.0,6.162759241188829,16.0,100.0,0.0,1
19745,3.0,11.0,60.902395080522936,13.0,4.690239508052294,18.0,84.0,0.0,1
19746,2.5463616561571474,8.0,53.546361656157146,8.0,6.709272331231429,14.453638343842853,100.0,0.0,1
19747,2.9808482754313896,10.96169655086278,42.770179305176676,5.98084827543139,7.18084827543139,25.07660689827444,182.94254482629418,0.0,1
19748,3.0,12.0,65.49696336067184,12.0,5.449696336067185,18.0,100.0,0.0,1
19749,1.0,8.0,59.0,10.0,5.9,13.0,80.0,0.0,1
19750,3.1167332623755417,9.116733262375542,62.11673326237554,10.116733262375542,6.141633368812229,14.116733262375542,90.0,0.0,1
19751,0.0,5.0,34.03676184160995,5.0,6.8073523683219905,14.0,100.0,0.0,1
19752,1.0,2.0831219907735035,83.41560995386752,18.166243981547005,4.583375601845299,2.0831219907735035,11.332487963094014,0.0,1
19753,0.0,2.0,16.17211032681128,2.0,8.08605516340564,11.91394483659436,100.0,0.0,1
19754,0.0,8.0,43.334872977822364,8.0,5.433487297782237,18.0,100.0,0.0,1
19755,1.0,5.0,54.38658658096112,9.0,6.038658658096113,9.0,55.0,0.0,1
19756,3.0,13.0,73.81421408332696,15.0,4.9,17.0,86.0,0.0,1
19757,2.46714628316193,11.0,60.0,13.0,4.6,18.0,84.0,0.0,1
19758,0.0,2.0,12.0,2.0,6.0,16.0,100.0,0.0,1
19759,3.0,16.0,72.90853725435572,16.0,4.545426862717785,21.545731372822143,100.0,0.0,1
19760,0.0,7.0,45.0,8.0,5.6,15.0,87.0,0.0,1
19761,6.658710941855266,19.170644529072366,73.08532226453619,12.085322264536183,6.0658710941855265,26.170644529072366,158.25596679360856,0.0,1
19762,1.3504130506373382,4.0,63.649586949362664,11.0,5.764958694936266,6.0,36.0,0.0,1
19763,1.0,7.0,44.95922061292141,7.0,6.395922061292142,15.0,100.0,0.0,1
19764,2.0735258772943057,4.147051754588611,29.0,7.294103509177222,3.9897111840585415,13.514681141060137,56.77942236811708,0.0,1
19765,1.0617239588381333,10.0,48.0,10.0,4.8,20.0,100.0,0.0,1
19766,1.5716827725028568,2.0,64.57168277250285,11.0,5.8571682772502855,3.0,18.0,0.0,1
19767,5.105895058834377,17.894104941165622,83.21179011766876,14.894104941165622,5.563537035300627,20.894104941165622,120.10589505883438,0.0,1
19768,2.546023298829348,5.0,79.77301164941467,14.0,5.6773011649414675,6.0,35.0,0.0,1
19769,1.3727307425983037,5.0,55.37273074259831,9.0,6.13727307425983,8.813634628700848,55.0,0.0,1
19770,0.0,13.0,61.188653584870025,13.0,4.718865358487002,20.81134641512998,100.0,0.0,1
19771,3.0,12.0,74.11165711334793,15.0,4.911165711334794,16.0,80.0,0.0,1
19772,0.20401770556186916,13.204017705561869,58.20401770556187,10.204017705561869,5.718392917775252,22.20401770556187,129.38794688331438,0.0,1
19773,2.621034516667431,12.62103451666743,58.0,11.62103451666743,4.989482741666285,21.24206903333486,108.37896548333256,0.0,1
19774,1.906933088802198,11.0,44.0,10.0,4.4,25.0,110.0,0.0,1
19775,1.0,8.0,59.0,10.0,5.9,13.0,80.0,0.0,1
19776,4.739253728468917,16.0,63.947850745693785,12.0,5.294785074569378,25.0,133.0,0.0,1
19777,4.2375848081665115,9.237584808166512,65.95033923266604,14.237584808166512,4.6,13.237584808166512,64.47516961633302,0.0,1
19778,1.1302123165684534,4.0,54.56510615828422,11.0,4.956510615828423,7.0,36.0,0.0,1
19779,0.1688167193300497,10.83118328066995,57.0,14.662366561339901,3.90129003159803,18.6623665613399,73.50645015799014,0.0,1
19780,0.9804038856124353,5.0,68.0,13.0,5.2,7.0,38.0,0.0,1
19781,2.0,15.86832653022102,50.60497959066306,10.43416326511051,4.8434163265110515,31.0,151.73665306044205,0.0,1
19782,2.5445539084643314,9.0,55.54455390846433,9.0,6.154455390846433,16.0,100.0,0.0,1
19783,1.9245762023880622,6.0,40.84915240477613,6.0,6.777372860716419,14.075423797611938,100.0,0.0,1
19784,6.0,20.720456643293186,75.72045664329319,14.720456643293186,5.183863007012044,26.720456643293186,140.55908671341362,0.0,1
19785,2.0,13.0,62.73766606770954,11.0,5.673766606770954,20.0,118.0,0.0,1
19786,3.0,13.860976031826478,80.0,15.860976031826478,5.0417071904520565,16.86097603182648,86.86097603182648,0.0,1
19787,0.0,4.0,45.0,8.0,5.6,8.0,50.0,0.0,1
19788,0.0,8.806180837454347,66.58145748763695,13.612361674908694,4.913201078800219,12.612361674908694,64.3876383250913,0.0,1
19789,2.938394818973871,11.0,61.96919740948694,10.0,6.196919740948694,17.030802590513066,110.0,0.0,1
19790,0.0,4.0,56.014140202917574,10.0,5.601414020291757,7.0,40.0,0.0,1
19791,3.0,11.0,58.0,11.0,5.3,18.0,100.0,0.0,1
19792,0.27705353362572904,5.0,33.27705353362573,7.0,4.755410706725146,14.722946466374271,71.0,0.0,1
19793,3.0,12.0,70.0,14.0,5.0,17.0,85.0,0.0,1
19794,0.3124797412739564,13.843760129363021,59.0,11.843760129363021,4.97811993531849,22.843760129363023,116.31247974127396,0.0,1
19795,1.0799774985142907,4.0,60.760067504457126,9.0,6.768009000594284,6.0,44.0,0.0,1
19796,0.0,4.0,27.0,4.0,6.8,14.0,100.0,0.0,1
19797,0.0,2.0,10.0,2.0,5.0,20.0,100.0,0.0,1
19798,0.9683288177212529,5.0,43.0,8.0,5.4,11.0,62.0,0.0,1
19799,0.0,8.688695096309747,59.31130490369025,8.688695096309747,6.880174413321226,14.377390192619496,100.0,0.0,1
19800,2.485918795668579,18.0,90.48591879566858,18.0,5.024295939783429,19.75704060216571,100.0,0.0,1
19801,0.0,6.0,39.0,6.0,6.5,15.0,100.0,0.0,1
19802,2.0,16.0,77.0952878730333,16.0,4.8095287873033294,20.0,100.0,0.0,1
19803,3.0,3.0,56.0,10.365272625427774,5.417363687286112,5.0,28.904182123716677,0.0,1
19804,3.01315773292702,9.0,57.01315773292702,9.0,6.301315773292702,15.0,100.0,0.0,1
19805,0.0,11.097459435971777,53.29237830791533,9.097459435971777,5.870762169208468,20.097459435971775,121.80508112805644,0.0,1
19806,1.2716295956533834,6.0,36.72837040434662,7.0,5.245674080869323,16.0,85.0,0.0,1
19807,0.5452090928404631,4.0,62.27260454642023,11.0,5.627260454642023,6.0,36.0,0.0,1
19808,0.0,6.0,38.84037961066046,7.0,5.568075922132093,15.0,85.0,0.0,1
19809,2.98045559957341,4.0,43.01954440042659,8.0,5.401954440042659,9.0,50.0,0.0,1
19810,0.17964512771629393,10.0,54.0,11.0,4.9,18.0,90.0,0.0,1
19811,1.0,2.6821466045747866,33.0,5.364293209149573,6.358204167648076,8.04643981372436,50.0,0.0,1
19812,0.0,8.0,35.651190807989046,9.0,3.9651190807989045,21.674404596005477,88.0,0.0,1
19813,2.167783053824017,19.664433892351965,91.49665083852796,17.832216946175983,5.116778305382401,20.832216946175983,109.9933016770559,0.0,1
19814,1.8161028610202337,10.816102861020234,66.0,10.816102861020234,6.1103382833878594,15.816102861020234,100.0,0.0,1
19815,2.0,10.0,57.07346060401298,11.0,5.207346060401298,17.0,90.0,0.0,1
19816,2.136305943230891,8.0,44.136305943230894,8.0,5.513630594323089,17.86369405676911,100.0,0.0,1
19817,1.0,14.252621976321059,63.25262197632106,15.252621976321059,4.149475604735788,22.25262197632106,93.0,0.0,1
19818,0.9108153309575439,4.0,62.91081533095755,12.0,5.2,6.0,33.0,0.0,1
19819,2.0,7.0,54.50419775315982,8.0,6.850419775315983,12.0,87.0,0.0,1
19820,1.7731215369141347,4.0,40.77312153691413,9.0,4.554624307382827,9.226878463085866,44.0,0.0,1
19821,0.018356913225414218,5.0,73.05507073967624,13.0,5.603671382645082,6.0,38.0,0.0,1
19822,3.6634873213824237,9.915871830345607,39.91587183034561,6.915871830345606,5.767302535723515,24.831743660691213,142.67302535723516,0.0,1
19823,0.03199798776448559,11.0,63.0,13.0,4.8,17.0,84.0,0.03199798776448559,1
19824,1.0,5.0,75.95585902873941,12.977929514369706,5.808828194252118,6.0,38.06621145689088,0.0,1
19825,0.0,7.0,41.0,8.0,5.1,17.0,87.0,0.0,1
19826,2.7443956482440726,13.0,69.12780217587796,12.0,5.8,18.0,108.0,0.0,1
19827,1.8221381977997158,4.0,58.0,11.0,5.3,6.0,36.0,0.0,1
19828,1.0,4.0,56.028210844765326,12.0,4.701880722984355,6.990596385078224,33.0,0.0,1
19829,3.0,14.0,50.0,10.0,5.0,28.0,140.0,0.0,1
19830,0.6128480187607942,2.0,81.3871519812392,17.838544056282384,4.609721584991364,2.0,10.774303962478411,0.0,1
19831,1.0,4.0,45.0,10.0,4.5,8.0,40.0,0.0,1
19832,0.6927212161175995,9.0,46.0,9.0,5.1,19.0,100.0,0.0,1
19833,0.0,4.0,19.522360068254546,4.0,4.904472013650909,20.477639931745454,100.0,0.0,1
19834,3.5086327158075354,11.0,75.49136728419246,11.0,6.849136728419246,14.0,100.0,0.0,1
19835,3.0,13.0,74.90979494729713,13.0,5.790979494729712,17.0,100.0,0.0,1
19836,3.4065592539570355,6.0,80.64836018651074,14.0,5.764836018651074,7.0,42.0,0.0,1
19837,0.0,7.0,44.64075508263205,7.0,6.364075508263205,15.0,100.0,0.0,1
19838,1.0,9.0,51.0,10.0,5.1,17.0,90.0,0.0,1
19839,1.0,7.0,72.0,13.049169081227744,5.480332367508902,9.0,52.85249275631677,0.0,1
19840,0.5633207711618384,4.0,21.37554718077456,5.0,4.275109436154912,18.62445281922544,80.0,0.0,1
19841,1.3370415685099128,7.662958431490087,104.02224941105948,18.325916862980176,5.737041568509913,6.662958431490087,41.66295843149009,0.0,1
19842,3.7930695027405545,7.0,53.34480212705542,10.0,5.334480212705541,12.55173262431486,70.0,0.0,1
19843,0.8297422446962981,3.0,68.82974224469629,11.41487112234815,6.03405155106074,4.0,26.1702577553037,0.0,1
19844,0.05393021980196577,12.026965109900983,60.026965109900985,10.026965109900983,5.9865174450495084,20.02696510990098,119.94606978019803,0.0,1
19845,0.0,19.663921978707844,80.8299024733848,19.497941484030882,4.150205851596912,23.663921978707844,100.66392197870785,0.0,1
19846,0.0,4.0,17.29012789436185,4.0,4.287038368308555,22.70987210563815,100.0,0.0,1
19847,1.3647889316147563,17.0,76.63521106838525,18.0,4.263521106838525,22.0,94.0,0.0,1
19848,2.544469096664909,5.0,43.0,8.0,5.4,11.0,62.0,0.0,1
19849,2.2753650658866738,2.0,57.54492698682267,11.910146026354669,4.890434288140399,3.0,16.634780960467996,0.0,1
19850,0.24094102894858882,7.759058971051411,54.0,11.759058971051411,4.596376411579436,13.518117942102823,65.27717691315424,0.0,1
19851,0.0,9.498711227985298,64.0,10.498711227985298,6.10077326320882,14.498711227985298,90.0,0.0,1
19852,2.850761521107977,14.0,76.0,16.0,4.8,18.0,87.0,0.0,1
19853,0.0,3.0,16.0,3.0,5.3,18.0,100.0,0.0,1
19854,0.44943578473696244,4.0,36.898871569473926,9.0,4.089887156947393,10.550564215263037,44.0,0.0,1
19855,1.026889862037017,11.0,55.0,11.0,5.0,20.0,100.0,0.0,1
19856,1.0,4.0,26.479766814553752,4.0,6.643930044366126,14.520233185446248,100.0,0.0,1
19857,4.0,15.0,84.81024117978214,15.0,5.681024117978215,17.094879410108927,100.0,0.0,1
19858,0.0,4.0,40.07596057091504,9.0,4.411394085637257,9.962019714542476,44.0,0.0,1
19859,0.0,3.0,14.0,3.0,4.7,21.0,100.0,0.0,1
19860,2.0,11.0,55.002874512259595,12.0,4.600287451225959,19.99712548774041,91.0,0.0,1
19861,0.0,10.0,64.0,11.0,5.8,15.0,90.0,0.0,1
19862,0.0,6.0,35.0,7.0,5.0,17.0,85.0,0.0,1
19863,0.0,3.0,51.83089405921083,11.0,4.683089405921082,5.0,27.0,0.0,1
19864,2.463038465148659,14.0,72.0,14.0,5.1,19.0,100.0,0.0,1
19865,0.40307378382107273,7.0,43.0,7.0,6.1,16.0,100.0,0.0,1
19866,2.7394691347566065,12.0,71.0,12.0,5.9,16.0,100.0,0.0,1
19867,1.6018259053636092,9.0,63.203651810727216,11.0,5.720365181072721,14.0,81.0,0.0,1
19868,0.4890041479818572,3.0,64.97800829596372,11.0,5.897800829596371,4.0,27.0,0.0,1
19869,1.0,2.0,49.87314557790541,11.873145577905412,4.238056326628376,4.0,16.253708844189177,0.0,1
19870,1.4265912888278,5.0,72.2867043555861,13.0,5.52867043555861,6.0,38.0,0.0,1
19871,2.0,10.0,60.534321355914805,12.0,5.05343213559148,16.0,83.0,0.0,1
19872,0.0,10.0,51.97356821304245,10.0,5.197356821304245,19.0,100.0,0.0,1
19873,1.1288729546336826,9.0,44.871127045366315,9.0,4.9871127045366315,20.0,100.0,0.0,1
19874,0.0,10.0,64.0,11.0,5.8,15.0,90.0,0.0,1
19875,0.3724576261192807,5.0,56.37245762611928,10.0,5.637245762611928,8.0,50.0,0.0,1
19876,0.6602782725183921,16.0,88.32055654503678,18.0,4.866027827251839,17.339721727481606,88.0,0.0,1
19877,3.0,14.0,63.0,14.0,4.5,22.0,100.0,0.0,1
19878,2.0,12.55461137827656,77.44538862172344,13.55461137827656,5.72269431086172,15.55461137827656,92.0,0.0,1
19879,2.9709661194688963,16.0,91.9709661194689,18.0,5.1,17.0,88.0,0.0,1
19880,0.0,9.0,55.90934232636622,9.0,6.190934232636622,16.0,100.0,0.0,1
19881,0.8104287380403619,10.0,56.59478563097982,9.0,6.259478563097982,17.0,111.0,0.0,1
19882,3.9672302236096852,14.0,50.96723022360968,10.0,5.096723022360968,27.355179850926877,140.0,0.0,1
19883,0.21937074058026085,5.0,32.0,5.0,6.4,15.0,100.0,0.0,1
19884,1.4139052659533267,6.0,68.82781053190665,12.0,5.741390526595333,8.0,50.0,0.0,1
19885,0.0,2.0,12.0,2.0,6.0,16.0,100.0,0.0,1
19886,1.7144921079583533,11.0,61.0,12.0,5.1,18.0,91.0,0.0,1
19887,3.045978117380541,4.0,46.95402188261946,7.0,6.693103282392919,8.0,57.0,0.0,1
19888,1.8697343814954355,13.0,72.0,14.0,5.1,18.0,92.0,0.0,1
19889,2.4739271096448543,17.94785421928971,109.84356265786913,20.421781328934564,5.363036445177572,15.473927109644855,87.57821867106544,0.0,1
19890,2.0,13.0,78.54225780456042,16.0,4.927112890228021,16.0,81.0,0.0,1
19891,0.4401907983589616,14.559809201641038,70.0,13.559809201641038,5.176076319343585,20.559809201641038,107.0,0.0,1
19892,1.0,8.0,46.97101840377627,10.0,4.697101840377626,16.514490798111865,80.0,0.0,1
19893,2.5251842798954827,8.0,52.474815720104516,8.0,6.547481572010452,15.0,100.0,0.0,1
19894,0.053613073612502116,9.0,51.0,10.0,5.1,17.0,90.0,0.0,1
19895,3.678517622553156,9.678517622553155,62.67851762255316,10.678517622553155,5.860741188723422,14.678517622553155,90.0,0.0,1
19896,2.7512596968441656,11.0,55.0,10.0,5.5,20.0,110.0,0.0,1
19897,0.0,11.0,55.0,11.0,5.0,20.0,100.0,0.0,1
19898,1.9551793017723647,2.0,81.08964139645528,18.0,4.504482069822764,2.0,11.0,0.0,1
19899,0.5928383785866461,4.0,59.81432324282671,12.0,4.981432324282671,6.0,33.0,0.0,1
19900,2.7609289361615614,14.760928936161562,95.71721319151531,17.521857872323125,5.491256851070751,14.760928936161562,83.95628425535375,0.0,1
19901,4.9713576971946125,5.3428807676017955,85.0,18.028642302805387,4.725695385918564,5.685761535203591,29.342880767601795,0.0,1
19902,3.4132735428480094,19.239820628544027,64.82654708569602,11.826547085696019,5.510708520006393,29.239820628544027,162.173452914304,0.0,1
19903,2.0,15.0,62.0,14.0,4.4,24.0,107.0,0.0,1
19904,1.4825971011312484,13.0,69.48259710113125,14.0,4.948259710113125,18.0,92.0,0.0,1
19905,0.38487391335131105,9.0,66.38487391335131,12.0,5.538487391335131,13.0,75.0,0.0,1
19906,0.0,4.0,32.3220622883743,6.0,5.406360900465502,11.83896885581285,66.0,0.0,1
19907,2.8807517735309034,10.0,57.8807517735309,11.0,5.2880751773530905,17.0,90.0,0.0,1
19908,1.0,10.0,55.0,10.0,5.5,18.0,100.0,0.0,1
19909,1.0,14.0,74.56629167761037,15.0,4.956629167761037,18.0,93.0,0.0,1
19910,0.0,10.968519380308651,52.96851938030865,12.968519380308651,4.10629612393827,19.96851938030865,83.96851938030865,0.0,1
19911,1.0,9.0,53.0,9.0,5.9,16.0,100.0,0.0,1
19912,1.1590659695010774,3.0,66.07953298475054,11.07953298475054,5.9681868060997845,4.0,26.84093403049892,0.0,1
19913,0.36553664093501037,8.096609922805031,28.55875648654507,5.731073281870021,5.017231679532495,27.462146563740042,140.73107328187,0.0,1
19914,0.0,7.0,37.0,7.0,5.3,18.0,100.0,0.0,1
19915,2.0,2.0,43.0,8.0,5.4,4.0,25.0,0.0,1
19916,3.9690416478482504,7.0,44.9380832956965,8.0,5.59380832956965,15.03095835215175,87.0,0.0,1
19917,1.5404142204350082,10.0,65.2702071102175,13.0,5.02702071102175,15.0,76.0,0.0,1
19918,2.107706044910841,12.0,74.10770604491084,14.0,5.310770604491084,16.0,85.0,0.0,1
19919,0.0,3.0,16.811020605570413,5.0,3.3622041211140825,17.188979394429587,60.0,0.0,1
19920,1.5472575973989464,12.0,65.54725759739895,12.0,5.454725759739895,18.0,100.0,0.0,1
19921,3.4983992103273334,5.167200263224222,92.83600131612111,16.334400526448444,5.7331198947103115,5.167200263224222,31.334400526448444,0.0,1
19922,3.0,18.67638579043248,88.0,16.45092386028832,5.364722841913504,20.67638579043248,112.90184772057664,0.0,1
19923,3.3489379936511554,14.0,82.0,16.0,5.1,17.0,87.0,0.0,1
19924,0.600834416402233,9.0,58.0,10.0,5.8,15.0,90.0,0.0,1
19925,1.0,15.0,78.0,15.0,5.2,19.0,100.0,0.0,1
19926,0.286549744755888,2.286549744755888,24.286549744755888,4.573099489511776,5.484210459439401,9.146198979023552,50.0,0.0,1
19927,1.4199900706124218,6.580009929387578,40.41999007061242,9.580009929387579,4.251994042367453,15.740029788162735,68.32003971755032,0.0,1
19928,1.0,3.0,17.05124038889825,4.0,4.2922976933355805,17.94875961110175,75.0,0.0,1
19929,4.060681564950828,3.0,78.5151703912377,13.484829608762293,5.857585195618853,3.0,22.030340782475413,0.0,1
19930,0.0,4.0,52.0,11.0,4.7,7.0,36.0,0.0,1
19931,1.8882287454960627,5.0,37.0,7.0,5.3,13.0,71.0,0.0,1
19932,3.906978087419056,17.093021912580944,66.18604382516189,10.093021912580944,6.562791234967622,25.093021912580944,169.3488466119334,0.0,1
19933,0.1554304097683663,4.0,45.0,8.0,5.6,8.0,50.0,0.0,1
19934,4.192354597349946,16.903822701325026,101.51911350662513,17.903822701325026,5.7,16.0,94.0,0.0,1
19935,3.837369390261227,9.0,61.16263060973877,10.0,6.116263060973877,14.0,90.0,0.0,1
19936,0.06247010014207777,4.0,76.03123505007103,14.0,5.4031235050071045,5.0,28.0,0.0,1
19937,0.0,4.0,30.172968773522626,5.0,6.034593754704526,12.827031226477372,80.0,0.0,1
19938,2.198903371978318,10.0,60.0,10.0,6.0,16.0,100.0,0.0,1
19939,5.904704702792605,20.0,76.0,13.0,5.8,26.0,153.0,0.0,1
19940,1.0,4.0,39.650000090354084,7.0,5.697500013553113,9.674999954822956,57.0,0.0,1
19941,3.3735062664775652,13.0,75.1205187994327,12.0,6.274701253295513,16.626493733522434,108.0,0.0,1
19942,0.0,3.0,23.693555652837436,4.0,5.923388913209359,12.153222173581282,75.0,0.0,1
19943,1.828345928252979,10.0,68.82834592825297,12.0,5.7828345928252975,14.0,83.0,0.0,1
19944,0.067333977170428,10.0,63.0,11.0,5.7,15.0,90.0,0.0,1
19945,0.0,11.0,51.0,12.0,4.2,21.0,91.0,0.0,1
19946,1.0,2.0,48.6471246695797,10.0,4.864712466957971,4.0,20.0,0.0,1
19947,0.0,10.370252945927575,49.370252945927575,11.370252945927575,4.388924116221728,20.74050589185515,90.37025294592758,0.0,1
19948,0.7329624868172954,11.0,68.0,12.0,5.7,16.0,91.0,0.0,1
19949,1.0,6.0,34.7419383447971,7.0,4.97419383447971,17.0,85.0,0.0,1
19950,1.1687536860833376,5.0,27.83124631391666,6.0,4.6246869470875,17.584376843041667,83.0,0.0,1
19951,1.4363027595545268,6.0,95.56369724044548,20.0,4.752123241348182,6.0,30.0,0.0,1
19952,6.0,14.0,53.0,10.0,5.3,26.0,140.0,0.0,1
19953,3.322508530610823,14.0,85.32250853061082,15.0,5.7,16.0,93.0,0.0,1
19954,0.0,14.0,70.6800245363015,13.0,5.468002453630151,19.319975463698498,107.0,0.0,1
19955,0.0,9.0,50.23444782450623,10.0,5.023444782450624,17.765552175493763,90.0,0.0,1
19956,1.4426567756289388,7.0,49.77062710251575,10.0,4.977062710251576,13.557343224371062,70.0,0.0,1
19957,2.1788032454164785,7.589401622708239,35.947008113541195,6.589401622708239,5.441059837729176,21.0,114.82119675458353,0.0,1
19958,2.0,2.0,45.0,8.0,5.6,4.0,25.0,0.0,1
19959,2.0,12.0,78.34973960392172,12.0,6.534973960392172,15.0,100.0,0.0,1
19960,2.0,4.0,58.0,9.0,6.4,6.0,44.0,0.0,1
19961,0.0,8.0,49.89893651953079,8.0,6.18989365195308,16.0,100.0,0.0,1
19962,2.0,11.0,68.15295551833317,13.0,5.215295551833317,15.847044481666828,84.0,0.0,1
19963,0.9524166766052585,4.0,71.09516664678948,13.0,5.504758332339474,5.0,30.0,0.0,1
19964,1.0,10.098161383830961,70.0,13.098161383830961,5.360735446467616,14.098161383830961,76.19632276766193,0.0,1
19965,0.9552463677598246,4.0,49.0,9.0,5.4,8.0,44.0,0.0,1
19966,0.0,5.0,47.70574730632239,8.0,5.970574730632238,10.0,62.0,0.0,1
19967,1.8420740774165902,6.0,36.0,7.0,5.1,16.0,85.0,0.0,1
19968,0.8693309684484429,7.0,44.130669031551555,9.0,4.913066903155156,15.0,77.0,0.0,1
19969,1.2790422672066806,13.0,73.0,13.0,5.6,17.0,100.0,0.0,1
19970,3.8923011429045067,11.053849428547746,82.16154828564324,15.053849428547746,5.489230114290451,13.053849428547746,73.1076988570955,0.0,1
19971,0.0,4.0,30.0,6.0,5.0,13.0,66.0,0.0,1
19972,1.1979728555132252,4.0,25.60405428897355,4.0,6.401013572243388,15.197972855513225,100.0,0.0,1
19973,0.03235147748935574,10.0,54.0,11.0,4.9,18.0,90.0,0.0,1
19974,0.0,8.566053231772305,59.5660532317723,12.13210646354461,4.947157414582156,14.13210646354461,70.30184030468308,0.0,1
19975,3.0,10.0,57.50309935314977,10.0,5.750309935314977,17.0,100.0,0.0,1
19976,2.1377845892485325,12.137784589248533,95.7066768838728,15.137784589248533,6.35866462322544,12.137784589248533,79.7066768838728,0.0,1
19977,1.0207486240742694,6.0,37.551871560185674,9.0,4.155187156018568,15.979251375925731,66.0,0.0,1
19978,0.0,4.1846340766179315,55.0,9.369268153235863,5.896902515720275,7.369268153235863,44.18463407661793,0.0,1
19979,3.0,9.868373198858887,62.0,13.868373198858887,4.452650720456446,15.736746397717774,70.73674639771777,0.0,1
19980,1.0153643154368837,10.969271369126233,99.98463568456312,17.0,5.898463568456312,10.969271369126233,63.815628214757396,0.0,1
19981,3.00471040011184,14.0,87.33647360007456,14.0,6.233647360007455,15.33176319996272,100.0,0.0,1
19982,1.6241946134580743,15.0,68.37580538654193,15.0,4.5375805386541925,21.624194613458073,100.0,0.0,1
19983,0.6118705901806689,9.0,55.61187059018067,11.0,5.061187059018066,16.0,81.0,0.0,1
19984,0.2504087045707797,9.25040870457078,42.25040870457078,9.25040870457078,4.5998365181716885,21.50081740914156,100.0,0.0,1
19985,2.0,12.0,71.0,12.0,5.9,16.0,100.0,0.0,1
19986,0.0,16.0,86.32222066984295,14.0,6.132222066984295,17.89259311005235,114.0,0.0,1
19987,1.4205901153135065,2.0,49.71029505765675,8.0,6.171029505765675,4.0,25.0,0.0,1
19988,3.170888252393815,12.0,69.0,12.0,5.8,17.0,100.0,0.8291117476061849,1
19989,2.0,15.987736472225906,65.02452705554819,15.987736472225906,4.1049054111096375,23.975472944451813,100.0,0.9877364722259057,1
19990,2.0,4.319727030967157,88.91836218580295,20.95918109290147,4.272109187613137,4.319727030967157,20.319727030967158,0.0,1
19991,1.599681710637925,6.0,39.79984085531896,7.0,5.679984085531896,15.0,85.0,0.0,1
19992,2.0187950999608257,15.0,78.01879509996083,16.0,4.9,18.981204900039174,93.0,0.0,1
19993,1.0,10.0,54.0,11.0,4.9,18.0,90.0,0.0,1
19994,1.9247625700391338,7.462381285019567,120.46238128501956,23.6128561449413,5.1236668995136965,5.462381285019567,31.699050280156534,0.0,1
19995,0.0,11.263064281391266,51.52612856278253,9.263064281391266,5.594774287443494,21.263064281391266,121.47387143721747,0.0,1
19996,0.21760226988180864,5.0,49.78239773011819,11.0,4.5,10.0,45.0,0.0,1
19997,2.0,19.124657680756528,77.37397304226958,14.12465768075653,5.475068463848694,24.124657680756528,134.75068463848694,0.0,1
19998,1.31175621409693,4.0,68.68824378590307,14.844121892951534,4.631175621409692,5.0,26.31175621409693,0.0,1
19999,1.1540859572621849,4.0,77.0,14.0,5.5,5.0,28.0,0.0,1
20000,0.7415431653436749,4.741543165343675,17.9661726613747,4.741543165343675,3.8,26.0,100.0,0.0,1
20001,3.6176652089575754,16.617665208957575,91.38233479104242,18.617665208957575,4.914700437312727,17.617665208957575,88.61766520895758,0.0,1
20002,0.0,13.29107805786956,44.582156115739124,8.645539028934781,5.135446097106522,29.291078057869562,153.2276951446739,0.0,1
20003,6.119208858191727,11.0,78.11920885819173,12.0,6.511920885819173,13.440395570904137,91.0,0.0,1
20004,1.0,13.0,69.14482616982596,14.0,4.914482616982596,18.0,92.0,0.0,1
20005,1.468562955868827,12.734281477934413,80.0,13.734281477934413,5.832859261032794,15.734281477934413,92.0,0.0,1
20006,1.6643345504706364,4.0,40.335665449529365,7.0,5.767133089905873,9.664334550470636,57.0,0.0,1
20007,0.10279951482654093,4.0,50.10279951482654,10.0,5.010279951482654,7.897200485173459,40.0,0.0,1
20008,1.0,7.0,56.0,9.0,6.2,12.0,77.0,0.0,1
20009,4.249751164123494,14.0,72.2497511641235,14.0,5.124975116412349,19.0,100.0,0.0,1
20010,3.210167510873277,13.0,69.21016751087328,13.0,5.321016751087328,18.0,100.0,0.0,1
20011,4.278511751554131,18.639255875777067,83.72148824844587,18.639255875777067,4.508223237266881,21.639255875777067,100.0,0.0,1
20012,1.0489857834156435,10.0,52.52449289170782,12.0,4.352449289170782,18.475507108292177,83.0,0.0,1
20013,1.0,5.0,34.0,7.0,4.9,14.0,71.0,0.0,1
20014,0.0,4.0,74.12262326775073,18.0,4.087357396065044,5.0,22.0,0.0,1
20015,0.7298580097190388,4.0,49.72985800971904,9.0,5.5459716019438074,8.0,44.0,0.0,1
20016,1.1757185662901617,1.9121407168549192,68.91214071685492,13.175718566290161,5.229712573483935,1.9121407168549192,14.209266451694273,0.0,1
20017,0.5838558600866067,5.0,32.0,5.0,6.4,15.0,100.0,0.0,1
20018,1.0,5.0,74.0,12.902359433913288,5.748820283043356,6.0,38.29292169826014,0.0,1
